order.date,order.id,order.line,state,quantity,price,extended_price,category_1,category_2,frame_material,bikeshop.name
2011-02-22,39,15,KS,1,1840,1840,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2011-02-22,39,16,KS,1,3940,3940,Road,Elite Road,Carbon,Kansas City 29ers
2011-02-22,39,17,KS,1,2700,2700,Road,Triathalon,Carbon,Kansas City 29ers
2011-02-22,39,18,KS,1,3730,3730,Mountain,Fat Bike,Aluminum,Kansas City 29ers
2011-02-22,39,19,KS,3,2240,6720,Road,Elite Road,Carbon,Kansas City 29ers
2011-02-22,39,20,KS,1,3200,3200,Mountain,Over Mountain,Carbon,Kansas City 29ers
2011-02-22,39,21,KS,1,5330,5330,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2011-02-22,39,22,KS,1,1030,1030,Road,Elite Road,Aluminum,Kansas City 29ers
2011-02-22,39,23,KS,1,5330,5330,Mountain,Trail,Carbon,Kansas City 29ers
2011-02-22,39,24,KS,1,815,815,Mountain,Sport,Aluminum,Kansas City 29ers
2011-02-22,39,25,KS,1,2450,2450,Road,Cyclocross,Carbon,Kansas City 29ers
2011-02-22,39,26,KS,1,1950,1950,Road,Triathalon,Carbon,Kansas City 29ers
2011-02-22,39,27,KS,1,2340,2340,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2011-02-22,39,28,KS,1,2880,2880,Mountain,Trail,Aluminum,Kansas City 29ers
2011-02-22,39,29,KS,1,415,415,Mountain,Sport,Aluminum,Kansas City 29ers
2011-02-22,40,1,NM,1,1840,1840,Mountain,Cross Country Race,Aluminum,Albuquerque Cycles
2011-02-22,41,1,OK,1,2660,2660,Road,Endurance Road,Carbon,Oklahoma City Race Equipment
2011-02-22,41,2,OK,2,3200,6400,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment
2011-02-22,42,1,OK,1,2130,2130,Mountain,Fat Bike,Aluminum,Oklahoma City Race Equipment
2011-02-22,42,2,OK,3,585,1755,Mountain,Sport,Aluminum,Oklahoma City Race Equipment
2011-02-22,42,3,OK,1,1950,1950,Road,Triathalon,Carbon,Oklahoma City Race Equipment
2011-02-22,42,4,OK,1,1350,1350,Mountain,Sport,Aluminum,Oklahoma City Race Equipment
2011-02-22,42,5,OK,4,5330,21320,Road,Endurance Road,Carbon,Oklahoma City Race Equipment
2011-02-22,42,6,OK,1,3200,3200,Road,Elite Road,Carbon,Oklahoma City Race Equipment
2011-02-22,42,7,OK,1,5860,5860,Road,Endurance Road,Carbon,Oklahoma City Race Equipment
2011-02-22,42,8,OK,1,2240,2240,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2011-02-22,42,9,OK,3,4260,12780,Road,Elite Road,Carbon,Oklahoma City Race Equipment
2011-02-22,42,10,OK,1,12790,12790,Road,Elite Road,Carbon,Oklahoma City Race Equipment
2011-02-22,42,11,OK,2,1680,3360,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2011-02-22,42,12,OK,1,10660,10660,Road,Elite Road,Carbon,Oklahoma City Race Equipment
2011-02-22,42,13,OK,1,2060,2060,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment
2011-02-22,42,14,OK,1,1410,1410,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2011-02-22,42,15,OK,1,2700,2700,Road,Triathalon,Carbon,Oklahoma City Race Equipment
2011-02-22,42,16,OK,1,2340,2340,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment
2011-02-22,42,17,OK,1,5970,5970,Mountain,Over Mountain,Carbon,Oklahoma City Race Equipment
2011-02-22,42,18,OK,1,2450,2450,Road,Cyclocross,Carbon,Oklahoma City Race Equipment
2011-02-28,43,1,RI,1,1410,1410,Road,Elite Road,Aluminum,Providence Bi-peds
2011-02-28,43,2,RI,1,4480,4480,Mountain,Trail,Carbon,Providence Bi-peds
2011-02-28,43,3,RI,1,3200,3200,Mountain,Cross Country Race,Aluminum,Providence Bi-peds
2011-02-28,43,4,RI,1,2880,2880,Mountain,Cross Country Race,Carbon,Providence Bi-peds
2011-02-28,43,5,RI,6,870,5220,Road,Endurance Road,Aluminum,Providence Bi-peds
2011-02-28,43,6,RI,1,1950,1950,Mountain,Trail,Aluminum,Providence Bi-peds
2011-02-28,43,7,RI,7,1840,12880,Mountain,Cross Country Race,Aluminum,Providence Bi-peds
2011-02-28,43,8,RI,1,1250,1250,Road,Elite Road,Aluminum,Providence Bi-peds
2011-02-28,43,9,RI,1,3200,3200,Mountain,Cross Country Race,Aluminum,Providence Bi-peds
2011-02-28,43,10,RI,1,7460,7460,Road,Endurance Road,Carbon,Providence Bi-peds
2011-02-28,43,11,RI,2,2240,4480,Road,Endurance Road,Carbon,Providence Bi-peds
2011-02-28,43,12,RI,1,2340,2340,Mountain,Cross Country Race,Aluminum,Providence Bi-peds
2011-02-28,43,13,RI,1,3200,3200,Mountain,Over Mountain,Carbon,Providence Bi-peds
2011-02-28,44,1,AZ,1,1570,1570,Road,Endurance Road,Aluminum,Phoenix Bi-peds
2011-02-28,44,2,AZ,1,2700,2700,Road,Triathalon,Carbon,Phoenix Bi-peds
2011-02-28,44,3,AZ,1,1250,1250,Road,Elite Road,Aluminum,Phoenix Bi-peds
2011-02-28,44,4,AZ,1,2450,2450,Road,Cyclocross,Carbon,Phoenix Bi-peds
2011-02-28,44,5,AZ,1,1520,1520,Mountain,Sport,Aluminum,Phoenix Bi-peds
2011-02-28,44,6,AZ,1,2340,2340,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds
2011-02-28,44,7,AZ,1,585,585,Mountain,Sport,Aluminum,Phoenix Bi-peds
2011-02-28,44,8,AZ,1,3200,3200,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds
2011-02-28,44,9,AZ,1,3200,3200,Mountain,Trail,Aluminum,Phoenix Bi-peds
2011-02-28,44,10,AZ,1,1030,1030,Road,Endurance Road,Aluminum,Phoenix Bi-peds
2011-02-28,44,11,AZ,1,1350,1350,Mountain,Sport,Aluminum,Phoenix Bi-peds
2011-02-28,44,12,AZ,1,2130,2130,Mountain,Trail,Aluminum,Phoenix Bi-peds
2011-02-28,44,13,AZ,1,6070,6070,Mountain,Over Mountain,Carbon,Phoenix Bi-peds
2011-02-28,44,14,AZ,1,480,480,Mountain,Sport,Aluminum,Phoenix Bi-peds
2011-02-28,44,15,AZ,1,1410,1410,Road,Elite Road,Aluminum,Phoenix Bi-peds
2011-02-28,45,1,NY,3,3730,11190,Road,Endurance Road,Carbon,Ithaca Mountain Climbers
2011-02-28,45,2,NY,1,5330,5330,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2011-02-28,45,3,NY,1,4260,4260,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2011-02-28,45,4,NY,1,3200,3200,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2011-02-28,45,5,NY,1,3200,3200,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2011-02-28,45,6,NY,1,9060,9060,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2011-02-28,46,1,CO,1,2770,2770,Mountain,Trail,Aluminum,Denver Bike Shop
2011-02-28,46,2,CO,1,3200,3200,Mountain,Cross Country Race,Aluminum,Denver Bike Shop
2011-02-28,46,3,CO,1,7990,7990,Mountain,Over Mountain,Carbon,Denver Bike Shop
2011-02-28,46,4,CO,2,3200,6400,Mountain,Cross Country Race,Aluminum,Denver Bike Shop
2011-03-03,47,1,KS,1,2660,2660,Road,Elite Road,Carbon,Kansas City 29ers
2011-03-03,47,2,KS,5,3200,16000,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2011-03-03,47,3,KS,1,3200,3200,Road,Endurance Road,Carbon,Kansas City 29ers
2011-03-03,47,4,KS,1,815,815,Road,Elite Road,Aluminum,Kansas City 29ers
2011-03-03,47,5,KS,1,8200,8200,Mountain,Over Mountain,Carbon,Kansas City 29ers
2011-03-03,47,6,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2011-03-03,47,7,KS,1,815,815,Mountain,Sport,Aluminum,Kansas City 29ers
2011-03-03,47,8,KS,1,2130,2130,Mountain,Fat Bike,Aluminum,Kansas City 29ers
2011-03-03,47,9,KS,1,4480,4480,Mountain,Trail,Carbon,Kansas City 29ers
2011-03-03,47,10,KS,1,1250,1250,Road,Endurance Road,Aluminum,Kansas City 29ers
2011-03-03,47,11,KS,1,2880,2880,Mountain,Trail,Aluminum,Kansas City 29ers
2011-03-03,47,12,KS,1,5970,5970,Mountain,Over Mountain,Carbon,Kansas City 29ers
2011-03-03,47,13,KS,3,1080,3240,Mountain,Sport,Aluminum,Kansas City 29ers
2011-03-03,48,1,FL,1,2770,2770,Mountain,Trail,Aluminum,Tampa 29ers
2011-03-03,48,2,FL,1,7990,7990,Mountain,Over Mountain,Carbon,Tampa 29ers
2011-03-03,48,3,FL,1,8200,8200,Mountain,Over Mountain,Carbon,Tampa 29ers
2011-03-03,48,4,FL,1,3200,3200,Mountain,Over Mountain,Carbon,Tampa 29ers
2011-03-03,48,5,FL,1,6070,6070,Mountain,Over Mountain,Carbon,Tampa 29ers
2011-03-03,48,6,FL,1,5330,5330,Mountain,Cross Country Race,Carbon,Tampa 29ers
2011-03-03,48,7,FL,1,815,815,Road,Elite Road,Aluminum,Tampa 29ers
2011-03-03,48,8,FL,1,3730,3730,Mountain,Fat Bike,Aluminum,Tampa 29ers
2011-03-03,48,9,FL,1,4500,4500,Road,Triathalon,Carbon,Tampa 29ers
2011-03-03,48,10,FL,1,6390,6390,Mountain,Cross Country Race,Carbon,Tampa 29ers
2011-03-03,48,11,FL,1,7460,7460,Road,Endurance Road,Carbon,Tampa 29ers
2011-03-03,48,12,FL,1,5970,5970,Mountain,Over Mountain,Carbon,Tampa 29ers
2011-03-03,48,13,FL,1,5330,5330,Road,Elite Road,Carbon,Tampa 29ers
2011-03-03,48,14,FL,1,2130,2130,Mountain,Trail,Aluminum,Tampa 29ers
2011-03-03,48,15,FL,1,4800,4800,Road,Endurance Road,Carbon,Tampa 29ers
2011-03-03,48,16,FL,1,12790,12790,Road,Elite Road,Carbon,Tampa 29ers
2011-03-03,48,17,FL,1,4260,4260,Road,Elite Road,Aluminum,Tampa 29ers
2011-03-03,48,18,FL,1,1350,1350,Mountain,Sport,Aluminum,Tampa 29ers
2011-03-03,48,19,FL,4,3200,12800,Mountain,Over Mountain,Carbon,Tampa 29ers
2011-03-08,49,1,NY,1,3200,3200,Road,Elite Road,Carbon,New York Cycles
2011-03-09,50,1,KS,1,5970,5970,Mountain,Over Mountain,Carbon,Kansas City 29ers
2011-03-09,50,2,KS,1,415,415,Mountain,Sport,Aluminum,Kansas City 29ers
2011-03-10,51,1,KS,3,3200,9600,Road,Elite Road,Carbon,Kansas City 29ers
2011-03-10,51,2,KS,1,480,480,Mountain,Sport,Aluminum,Kansas City 29ers
2011-03-10,52,1,OK,1,1750,1750,Road,Cyclocross,Carbon,Oklahoma City Race Equipment
2011-03-10,53,1,NV,1,1250,1250,Road,Elite Road,Aluminum,Las Vegas Cycles
2011-03-11,54,1,TN,1,3200,3200,Mountain,Cross Country Race,Aluminum,Nashville Cruisers
2011-03-11,54,2,TN,1,5860,5860,Road,Elite Road,Aluminum,Nashville Cruisers
2011-03-11,55,1,OK,1,870,870,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment
2011-03-11,55,2,OK,1,2660,2660,Road,Endurance Road,Carbon,Oklahoma City Race Equipment
2011-03-11,55,3,OK,1,3200,3200,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2011-03-11,55,4,OK,1,815,815,Mountain,Sport,Aluminum,Oklahoma City Race Equipment
2011-03-11,55,5,OK,1,3730,3730,Road,Endurance Road,Carbon,Oklahoma City Race Equipment
2011-03-11,55,6,OK,1,2450,2450,Road,Cyclocross,Carbon,Oklahoma City Race Equipment
2011-03-15,56,1,NY,1,2660,2660,Road,Endurance Road,Carbon,New York Cycles
2011-03-15,56,2,NY,1,3200,3200,Mountain,Over Mountain,Carbon,New York Cycles
2011-03-15,57,1,NV,1,7990,7990,Road,Elite Road,Carbon,Las Vegas Cycles
2011-03-16,58,1,OR,2,2060,4120,Mountain,Cross Country Race,Aluminum,Portland Bi-peds
2011-03-18,59,1,NV,2,4500,9000,Road,Triathalon,Carbon,Las Vegas Cycles
2011-03-18,59,2,NV,1,2240,2240,Road,Elite Road,Carbon,Las Vegas Cycles
2011-03-18,59,3,NV,1,7460,7460,Mountain,Trail,Carbon,Las Vegas Cycles
2011-03-18,59,4,NV,1,6390,6390,Mountain,Cross Country Race,Carbon,Las Vegas Cycles
2011-03-18,59,5,NV,1,1570,1570,Road,Endurance Road,Aluminum,Las Vegas Cycles
2011-03-18,59,6,NV,2,5330,10660,Mountain,Cross Country Race,Carbon,Las Vegas Cycles
2011-03-21,60,1,MN,1,4260,4260,Mountain,Cross Country Race,Carbon,Minneapolis Bike Shop
2011-03-22,61,1,OH,3,3200,9600,Road,Triathalon,Carbon,Cincinnati Speed
2011-03-22,61,2,OH,1,9060,9060,Mountain,Cross Country Race,Carbon,Cincinnati Speed
2011-03-22,61,3,OH,1,4260,4260,Road,Elite Road,Aluminum,Cincinnati Speed
2011-03-22,61,4,OH,1,3200,3200,Road,Elite Road,Aluminum,Cincinnati Speed
2011-03-22,62,1,OH,1,8200,8200,Mountain,Over Mountain,Carbon,Cincinnati Speed
2011-03-22,62,2,OH,2,3200,6400,Road,Triathalon,Carbon,Cincinnati Speed
2011-03-22,62,3,OH,1,2660,2660,Road,Elite Road,Carbon,Cincinnati Speed
2011-03-22,62,4,OH,1,6390,6390,Mountain,Cross Country Race,Carbon,Cincinnati Speed
2011-03-22,62,5,OH,2,3730,7460,Road,Endurance Road,Carbon,Cincinnati Speed
2011-03-22,62,6,OH,1,7000,7000,Road,Triathalon,Carbon,Cincinnati Speed
2011-03-22,62,7,OH,1,1030,1030,Road,Endurance Road,Aluminum,Cincinnati Speed
2011-03-22,63,1,LA,1,2770,2770,Mountain,Trail,Aluminum,New Orleans Velocipedes
2011-03-22,63,2,LA,7,1250,8750,Road,Endurance Road,Aluminum,New Orleans Velocipedes
2011-03-22,63,3,LA,1,3200,3200,Road,Elite Road,Aluminum,New Orleans Velocipedes
2011-03-22,63,4,LA,1,2450,2450,Road,Cyclocross,Carbon,New Orleans Velocipedes
2011-03-22,63,5,LA,2,12790,25580,Road,Elite Road,Carbon,New Orleans Velocipedes
2011-03-22,63,6,LA,1,3200,3200,Mountain,Trail,Aluminum,New Orleans Velocipedes
2011-03-22,63,7,LA,1,1840,1840,Road,Endurance Road,Carbon,New Orleans Velocipedes
2011-03-22,63,8,LA,1,1950,1950,Road,Elite Road,Aluminum,New Orleans Velocipedes
2011-03-22,63,9,LA,1,5860,5860,Road,Endurance Road,Carbon,New Orleans Velocipedes
2011-03-22,63,10,LA,4,2240,8960,Road,Elite Road,Aluminum,New Orleans Velocipedes
2011-03-22,63,11,LA,1,2660,2660,Road,Endurance Road,Carbon,New Orleans Velocipedes
2011-03-22,63,12,LA,3,1960,5880,Road,Cyclocross,Carbon,New Orleans Velocipedes
2011-03-22,63,13,LA,1,7460,7460,Road,Endurance Road,Carbon,New Orleans Velocipedes
2011-03-22,63,14,LA,2,1520,3040,Mountain,Sport,Aluminum,New Orleans Velocipedes
2011-03-22,63,15,LA,1,4800,4800,Road,Endurance Road,Carbon,New Orleans Velocipedes
2011-03-22,63,16,LA,1,1030,1030,Road,Elite Road,Aluminum,New Orleans Velocipedes
2011-03-22,63,17,LA,1,2240,2240,Road,Elite Road,Carbon,New Orleans Velocipedes
2011-03-22,63,18,LA,1,2880,2880,Mountain,Cross Country Race,Carbon,New Orleans Velocipedes
2011-03-22,63,19,LA,1,5330,5330,Road,Elite Road,Carbon,New Orleans Velocipedes
2011-03-22,63,20,LA,1,3500,3500,Road,Cyclocross,Carbon,New Orleans Velocipedes
2011-03-22,63,21,LA,1,3940,3940,Road,Elite Road,Carbon,New Orleans Velocipedes
2011-03-22,63,22,LA,1,7000,7000,Road,Triathalon,Carbon,New Orleans Velocipedes
2011-03-22,63,23,LA,1,1030,1030,Road,Endurance Road,Aluminum,New Orleans Velocipedes
2011-03-22,63,24,LA,1,870,870,Road,Endurance Road,Aluminum,New Orleans Velocipedes
2011-03-22,63,25,LA,1,10660,10660,Road,Elite Road,Carbon,New Orleans Velocipedes
2011-03-22,63,26,LA,1,4260,4260,Road,Elite Road,Carbon,New Orleans Velocipedes
2011-03-23,64,1,TX,1,1840,1840,Road,Endurance Road,Carbon,Austin Cruisers
2011-03-23,64,2,TX,1,1520,1520,Mountain,Sport,Aluminum,Austin Cruisers
2011-03-23,64,3,TX,1,1960,1960,Road,Cyclocross,Carbon,Austin Cruisers
2011-03-23,64,4,TX,1,4480,4480,Mountain,Trail,Carbon,Austin Cruisers
2011-03-23,64,5,TX,2,2240,4480,Road,Elite Road,Aluminum,Austin Cruisers
2011-03-23,64,6,TX,1,1350,1350,Mountain,Sport,Aluminum,Austin Cruisers
2011-03-23,64,7,TX,1,585,585,Mountain,Sport,Aluminum,Austin Cruisers
2011-03-23,64,8,TX,1,3500,3500,Road,Cyclocross,Carbon,Austin Cruisers
2011-03-23,65,1,KS,1,7460,7460,Road,Endurance Road,Carbon,Wichita Speed
2011-03-23,65,2,KS,2,3200,6400,Mountain,Cross Country Race,Aluminum,Wichita Speed
2011-03-23,65,3,KS,1,4800,4800,Road,Endurance Road,Carbon,Wichita Speed
2011-03-23,66,1,KY,2,1620,3240,Mountain,Trail,Aluminum,Louisville Race Equipment
2011-03-23,66,2,KY,1,6070,6070,Mountain,Over Mountain,Carbon,Louisville Race Equipment
2011-03-24,67,1,KS,2,1250,2500,Road,Elite Road,Aluminum,Kansas City 29ers
2011-03-24,67,2,KS,1,1080,1080,Mountain,Sport,Aluminum,Kansas City 29ers
2011-03-24,67,3,KS,1,2130,2130,Mountain,Fat Bike,Aluminum,Kansas City 29ers
2011-03-25,68,1,AZ,1,7460,7460,Mountain,Trail,Carbon,Phoenix Bi-peds
2011-03-25,68,2,AZ,1,2130,2130,Mountain,Fat Bike,Aluminum,Phoenix Bi-peds
2011-03-25,68,3,AZ,1,2240,2240,Road,Elite Road,Aluminum,Phoenix Bi-peds
2011-03-28,69,1,CA,1,1840,1840,Road,Elite Road,Carbon,San Francisco Cruisers
2011-03-28,70,1,PA,1,3730,3730,Mountain,Fat Bike,Aluminum,Pittsburgh Mountain Machines
2011-03-28,70,2,PA,1,2060,2060,Mountain,Cross Country Race,Aluminum,Pittsburgh Mountain Machines
2011-03-28,70,3,PA,1,3730,3730,Road,Endurance Road,Carbon,Pittsburgh Mountain Machines
2011-03-28,70,4,PA,7,5330,37310,Mountain,Cross Country Race,Carbon,Pittsburgh Mountain Machines
2011-03-28,70,5,PA,1,1080,1080,Mountain,Sport,Aluminum,Pittsburgh Mountain Machines
2011-03-28,70,6,PA,1,815,815,Mountain,Sport,Aluminum,Pittsburgh Mountain Machines
2011-03-28,70,7,PA,1,4260,4260,Mountain,Cross Country Race,Carbon,Pittsburgh Mountain Machines
2011-03-28,70,8,PA,1,6390,6390,Mountain,Cross Country Race,Carbon,Pittsburgh Mountain Machines
2011-03-28,70,9,PA,1,5330,5330,Mountain,Trail,Carbon,Pittsburgh Mountain Machines
2011-03-31,71,1,CO,1,980,980,Mountain,Sport,Aluminum,Denver Bike Shop
2011-03-31,71,2,CO,7,8200,57400,Mountain,Over Mountain,Carbon,Denver Bike Shop
2011-03-31,71,3,CO,1,1840,1840,Mountain,Cross Country Race,Aluminum,Denver Bike Shop
2011-04-01,72,1,PA,1,5330,5330,Road,Elite Road,Carbon,Pittsburgh Mountain Machines
2011-04-01,72,2,PA,1,4500,4500,Road,Triathalon,Carbon,Pittsburgh Mountain Machines
2011-04-05,73,1,MN,1,585,585,Mountain,Sport,Aluminum,Minneapolis Bike Shop
2011-04-05,73,2,MN,3,2660,7980,Road,Endurance Road,Carbon,Minneapolis Bike Shop
2011-04-05,73,3,MN,1,3200,3200,Road,Triathalon,Carbon,Minneapolis Bike Shop
2011-04-05,73,4,MN,1,2770,2770,Mountain,Trail,Aluminum,Minneapolis Bike Shop
2011-04-05,73,5,MN,8,1030,8240,Road,Elite Road,Aluminum,Minneapolis Bike Shop
2011-04-05,73,6,MN,1,2340,2340,Mountain,Cross Country Race,Aluminum,Minneapolis Bike Shop
2011-04-05,74,1,KS,1,4260,4260,Mountain,Cross Country Race,Carbon,Wichita Speed
2011-04-05,74,2,KS,1,1950,1950,Road,Triathalon,Carbon,Wichita Speed
2011-04-05,74,3,KS,1,4800,4800,Road,Endurance Road,Carbon,Wichita Speed
2011-04-05,74,4,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Wichita Speed
2011-04-05,74,5,KS,1,5330,5330,Mountain,Trail,Carbon,Wichita Speed
2011-04-05,74,6,KS,1,3200,3200,Road,Endurance Road,Carbon,Wichita Speed
2011-04-05,74,7,KS,7,4500,31500,Road,Triathalon,Carbon,Wichita Speed
2011-04-05,74,8,KS,1,3730,3730,Mountain,Trail,Carbon,Wichita Speed
2011-04-05,74,9,KS,1,3200,3200,Mountain,Cross Country Race,Aluminum,Wichita Speed
2011-04-05,74,10,KS,1,3200,3200,Mountain,Cross Country Race,Aluminum,Wichita Speed
2011-04-05,74,11,KS,1,5330,5330,Mountain,Cross Country Race,Carbon,Wichita Speed
2011-04-05,74,12,KS,1,1680,1680,Road,Elite Road,Aluminum,Wichita Speed
2011-04-05,74,13,KS,1,6390,6390,Mountain,Cross Country Race,Carbon,Wichita Speed
2011-04-05,74,14,KS,1,12790,12790,Mountain,Cross Country Race,Carbon,Wichita Speed
2011-04-05,74,15,KS,1,3730,3730,Road,Endurance Road,Carbon,Wichita Speed
2011-04-05,74,16,KS,1,1410,1410,Road,Elite Road,Aluminum,Wichita Speed
2011-04-05,74,17,KS,1,7990,7990,Road,Elite Road,Carbon,Wichita Speed
2011-04-05,74,18,KS,1,5860,5860,Road,Elite Road,Aluminum,Wichita Speed
2011-04-05,74,19,KS,1,3200,3200,Road,Elite Road,Carbon,Wichita Speed
2011-04-05,74,20,KS,1,5330,5330,Road,Endurance Road,Carbon,Wichita Speed
2011-04-05,74,21,KS,1,2450,2450,Road,Cyclocross,Carbon,Wichita Speed
2011-04-05,74,22,KS,1,2660,2660,Road,Elite Road,Aluminum,Wichita Speed
2011-04-05,74,23,KS,3,3200,9600,Mountain,Over Mountain,Carbon,Wichita Speed
2011-04-05,74,24,KS,1,3500,3500,Road,Cyclocross,Carbon,Wichita Speed
2011-04-05,74,25,KS,1,5860,5860,Road,Endurance Road,Carbon,Wichita Speed
2011-04-05,74,26,KS,1,2240,2240,Road,Endurance Road,Carbon,Wichita Speed
2011-04-05,74,27,KS,1,2660,2660,Road,Endurance Road,Carbon,Wichita Speed
2011-04-06,75,1,OH,4,3940,15760,Road,Elite Road,Carbon,Cincinnati Speed
2011-04-06,75,2,OH,1,3200,3200,Road,Elite Road,Aluminum,Cincinnati Speed
2011-04-06,75,3,OH,1,3200,3200,Mountain,Cross Country Race,Aluminum,Cincinnati Speed
2011-04-06,75,4,OH,1,5860,5860,Road,Endurance Road,Carbon,Cincinnati Speed
2011-04-06,75,5,OH,1,3200,3200,Road,Elite Road,Carbon,Cincinnati Speed
2011-04-06,75,6,OH,1,10660,10660,Road,Elite Road,Carbon,Cincinnati Speed
2011-04-06,75,7,OH,1,1410,1410,Road,Elite Road,Aluminum,Cincinnati Speed
2011-04-06,75,8,OH,1,5330,5330,Mountain,Cross Country Race,Carbon,Cincinnati Speed
2011-04-06,76,1,CO,3,7460,22380,Mountain,Trail,Carbon,Denver Bike Shop
2011-04-06,76,2,CO,1,2240,2240,Road,Elite Road,Aluminum,Denver Bike Shop
2011-04-06,76,3,CO,1,2880,2880,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2011-04-06,76,4,CO,1,2340,2340,Mountain,Trail,Aluminum,Denver Bike Shop
2011-04-06,76,5,CO,1,12790,12790,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2011-04-06,76,6,CO,1,3200,3200,Road,Elite Road,Carbon,Denver Bike Shop
2011-04-06,76,7,CO,2,2060,4120,Mountain,Cross Country Race,Aluminum,Denver Bike Shop
2011-04-06,77,1,KS,1,2060,2060,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2011-04-06,77,2,KS,1,2240,2240,Road,Endurance Road,Carbon,Kansas City 29ers
2011-04-06,77,3,KS,1,1030,1030,Road,Elite Road,Aluminum,Kansas City 29ers
2011-04-06,77,4,KS,1,2130,2130,Road,Endurance Road,Aluminum,Kansas City 29ers
2011-04-06,77,5,KS,2,2660,5320,Road,Endurance Road,Carbon,Kansas City 29ers
2011-04-06,77,6,KS,2,2130,4260,Mountain,Fat Bike,Aluminum,Kansas City 29ers
2011-04-06,77,7,KS,1,2700,2700,Road,Triathalon,Carbon,Kansas City 29ers
2011-04-06,77,8,KS,1,1950,1950,Road,Triathalon,Carbon,Kansas City 29ers
2011-04-06,77,9,KS,1,5330,5330,Mountain,Trail,Carbon,Kansas City 29ers
2011-04-06,77,10,KS,2,2880,5760,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2011-04-06,77,11,KS,2,2240,4480,Road,Elite Road,Carbon,Kansas City 29ers
2011-04-06,77,12,KS,2,7460,14920,Road,Endurance Road,Carbon,Kansas City 29ers
2011-04-06,77,13,KS,1,1080,1080,Mountain,Sport,Aluminum,Kansas City 29ers
2011-04-06,77,14,KS,1,1520,1520,Mountain,Sport,Aluminum,Kansas City 29ers
2011-04-06,77,15,KS,1,415,415,Mountain,Sport,Aluminum,Kansas City 29ers
2011-04-06,77,16,KS,1,2130,2130,Mountain,Trail,Aluminum,Kansas City 29ers
2011-04-06,77,17,KS,1,6070,6070,Mountain,Over Mountain,Carbon,Kansas City 29ers
2011-04-07,78,1,CO,2,2660,5320,Road,Elite Road,Aluminum,Denver Bike Shop
2011-04-07,78,2,CO,1,1840,1840,Road,Elite Road,Carbon,Denver Bike Shop
2011-04-07,78,3,CO,4,3730,14920,Mountain,Over Mountain,Carbon,Denver Bike Shop
2011-04-07,78,4,CO,1,2240,2240,Road,Elite Road,Aluminum,Denver Bike Shop
2011-04-07,78,5,CO,2,1030,2060,Road,Elite Road,Aluminum,Denver Bike Shop
2011-04-07,78,6,CO,1,815,815,Mountain,Sport,Aluminum,Denver Bike Shop
2011-04-07,78,7,CO,1,3200,3200,Mountain,Over Mountain,Carbon,Denver Bike Shop
2011-04-07,78,8,CO,1,980,980,Mountain,Sport,Aluminum,Denver Bike Shop
2011-04-07,78,9,CO,1,3200,3200,Mountain,Trail,Aluminum,Denver Bike Shop
2011-04-07,78,10,CO,2,415,830,Mountain,Sport,Aluminum,Denver Bike Shop
2011-04-07,78,11,CO,1,870,870,Road,Endurance Road,Aluminum,Denver Bike Shop
2011-04-07,78,12,CO,1,7990,7990,Mountain,Over Mountain,Carbon,Denver Bike Shop
2011-04-07,79,1,MI,2,1080,2160,Mountain,Sport,Aluminum,Ann Arbor Speed
2011-04-07,79,2,MI,2,1680,3360,Road,Elite Road,Aluminum,Ann Arbor Speed
2011-04-07,79,3,MI,1,5330,5330,Road,Elite Road,Carbon,Ann Arbor Speed
2011-04-07,79,4,MI,2,12790,25580,Road,Elite Road,Carbon,Ann Arbor Speed
2011-04-07,79,5,MI,1,4800,4800,Road,Endurance Road,Carbon,Ann Arbor Speed
2011-04-07,79,6,MI,1,1250,1250,Road,Elite Road,Aluminum,Ann Arbor Speed
2011-04-07,79,7,MI,3,2240,6720,Road,Endurance Road,Carbon,Ann Arbor Speed
2011-04-07,79,8,MI,1,9590,9590,Road,Endurance Road,Carbon,Ann Arbor Speed
